sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
266_seq552,p29_baseline,16.097246376028604,6.569036602973938,1.7500410079956055,True,,16.097246376028604,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
266_seq552,p29_depth_conservative,15.91167137787494,6.628611326217651,2.1826012134552,False,depth/reflection/edge guard candidates are diagnostic-only by default,15.91167137787494,diagnostic_guard_block,0.0,0.0,0.0,0.18557499815366363,0.9616963064295485,0.944100837704533,0.25720906257629395,0.4318523406982422,0.05957472324371338,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_reflection_guard,15.932445971372735,6.628611326217651,2.1826012134552,False,depth/reflection/edge guard candidates are diagnostic-only by default,15.932445971372735,diagnostic_guard_block,0.0,0.0,0.0,0.16480040465586931,0.9616963064295485,0.944100837704533,0.25720906257629395,0.4318523406982422,0.05957472324371338,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_small_target_guard,14.761593997456737,5.683819890022278,1.9062618017196655,False,small-target guard is blocked in depth-tearing scenes so local depth correction can be tested,14.981593997456738,small_target_depth_block,0.0,0.0,0.0,1.3356523785718668,1.119015047879617,1.0,1.058301568031311,2.0715017318725586,-0.8852167129516602,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_edge_contamination_guard,15.91167137787494,6.628611326217651,2.1826012134552,False,depth/reflection/edge guard candidates are diagnostic-only by default,15.91167137787494,diagnostic_guard_block,0.0,0.0,0.0,0.18557499815366363,0.9616963064295485,0.944100837704533,0.25720906257629395,0.4318523406982422,0.05957472324371338,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_v9_support_gated,14.504157837183708,5.557636022567749,9.749710083007812,False,v9 support-gated mode is reserved for reflection/background scenes,13.40197,v9_reflection_block,0.0,0.0,0.0,1.5930885388448957,1.2544459644322845,0.944100837704533,1.561244249343872,2.3418521881103516,-1.011400580406189,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_v9_support_gated_tight,16.24128885282606,7.119821310043335,5.123021125793457,False,v9 support candidate mode is diagnostic-only unless a dedicated raw/depth gate allows it,13.3025,v9_mode_block,0.0,0.0,0.0,-0.14404247679745552,1.2270861833105335,0.8888279965552337,0.6745423078536987,-0.36900973320007324,0.550784707069397,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_v9_target_only,14.652677714414269,3.5818039178848267,9.888354301452637,False,v9 target-only mode is reserved for general weak-target scenes,13.8794,v9_target_only_block,0.0,0.0,0.0,1.4445686616143352,1.454172366621067,1.1044390511234636,2.916608452796936,6.305801868438721,-2.9872326850891113,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_v9_depth_thermal,16.11641780156332,7.090139031410217,9.337874412536621,False,v9 depth-thermal mode is reserved for double-edge mismatch scenes,13.32837,v9_depth_thermal_block,0.0,0.0,0.0,-0.01917142553471507,1.23187414500684,0.944100837704533,0.6701304912567139,0.01755237579345703,0.5211024284362793,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_v9_target_silhouette,29.394443483142656,17.095556020736694,1.7316439151763916,False,v9 silhouette mode is reserved for general target-contamination scenes,12.0514,v9_silhouette_block,0.0,0.0,0.0,-13.297197107114052,0.8290013679890561,1.1044390511234636,-9.153451442718506,-20.20596170425415,10.526519417762756,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_raw_shift_dx2p5_dy1p0_fill,16.299460327170824,6.6204564571380615,1.735129475593567,False,raw improvement -0.2022 is below 0.6000,16.399460327170825,generic_block,-1.0,-1.0,2.0,-0.20221395114221963,1.0341997264021887,1.0,0.16361820697784424,0.06319999694824219,0.051419854164123535,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_raw_shift_dx3p5_dy1p0_fill,16.541905120324,6.824544429779053,1.9000972509384155,False,raw improvement -0.4447 is below 0.6000,16.591905120324,generic_block,0.0,-1.0,1.0,-0.44465874429539554,0.9794801641586868,1.0,0.026050209999084473,0.16150188446044922,0.25550782680511475,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_raw_shift_dx4p5_dy1p0_fill,16.45859034025536,6.792862176895142,2.0140068531036377,False,raw improvement -0.3613 is below 0.6000,16.55859034025536,generic_block,1.0,-1.0,2.0,-0.3613439642267551,0.939124487004104,1.0,0.12383592128753662,0.3511009216308594,0.2238255739212036,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_raw_shift_dx2p5_dy2p0_fill,16.228597705119647,6.720267415046692,1.9103032350540161,False,raw improvement -0.1314 is below 0.6000,16.278597705119648,generic_block,-1.0,0.0,1.0,-0.13135132909104286,0.9678522571819426,1.0,-0.11890006065368652,-0.24752449989318848,0.1512308120727539,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_raw_shift_dx4p5_dy2p0_fill,16.14625501493186,6.578177809715271,1.881524920463562,False,raw improvement -0.0490 is below 0.6000,16.19625501493186,generic_block,1.0,0.0,1.0,-0.04900863890325624,0.9883720930232558,1.0,0.1137319803237915,0.17975711822509766,0.009141206741333008,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_raw_shift_dx2p5_dy3p0_fill,16.084795437101423,6.611369967460632,1.9749093055725098,False,raw improvement 0.0125 is below 0.6000,16.184795437101425,generic_block,-1.0,1.0,2.0,0.012450938927180744,0.9596443228454172,1.0,-0.32887303829193115,-0.6039004325866699,0.042333364486694336,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_raw_shift_dx3p5_dy3p0_fill,15.940778084190011,6.496223330497742,1.7751904726028442,False,raw improvement 0.1565 is below 0.6000,15.990778084190012,generic_block,0.0,1.0,1.0,0.15646829183859268,0.9883720930232558,1.0,-0.16875767707824707,-0.40728187561035156,-0.07281327247619629,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_raw_shift_dx4p5_dy3p0_fill,15.878775970560778,6.495846748352051,1.9711377620697021,False,raw improvement 0.2185 is below 0.6000,15.978775970560777,generic_block,1.0,1.0,2.0,0.21847040546782637,0.9671682626538988,1.0,-0.08997964859008789,-0.24752449989318848,-0.07318985462188721,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
266_seq552,p29_raw_shift_dx3p0_dy2p0_fill,15.70274112430873,6.354606509208679,1.804627537727356,False,raw improvement 0.3945 is below 0.6000,15.72774112430873,generic_block,-0.5,0.0,0.5,0.39450525171987394,0.9870041039671683,1.0,0.22567474842071533,0.06319999694824219,-0.2144300937652588,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
