sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
291_seq577,p29_baseline,19.391030551972904,9.057621955871582,2.715479612350464,True,,19.391030551972904,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
291_seq577,p29_depth_conservative,19.068900590075476,8.834692478179932,4.538839340209961,False,depth/reflection/edge guard candidates are diagnostic-only by default,19.068900590075476,diagnostic_guard_block,0.0,0.0,0.0,0.3221299618974278,1.0,0.9251383885423073,-0.0640115737915039,-0.18959999084472656,-0.2229294776916504,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_reflection_guard,19.091515739195163,8.834692478179932,4.538839340209961,False,depth/reflection/edge guard candidates are diagnostic-only by default,19.091515739195163,diagnostic_guard_block,0.0,0.0,0.0,0.2995148127777405,1.0,0.9251383885423073,-0.0640115737915039,-0.18959999084472656,-0.2229294776916504,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_small_target_guard,18.4359163004049,8.134074449539185,2.6023216247558594,False,LWIR edge growth 1.127 exceeds 1.080,18.6559163004049,small_target_guard_block,0.0,0.0,0.0,0.955114251568002,1.1270903010033444,1.0,0.8982800245285034,1.8071298599243164,-0.9235475063323975,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_edge_contamination_guard,19.068900590075476,8.834692478179932,4.538839340209961,False,depth/reflection/edge guard candidates are diagnostic-only by default,19.068900590075476,diagnostic_guard_block,0.0,0.0,0.0,0.3221299618974278,1.0,0.9251383885423073,-0.0640115737915039,-0.18959999084472656,-0.2229294776916504,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_v9_support_gated,19.597731559113267,9.21699833869934,1.2593350410461426,False,v9 support-gated mode is reserved for reflection/background scenes,10.889660000000001,v9_reflection_block,0.0,0.0,0.0,-0.20670100714036366,0.9732441471571907,0.9251383885423073,-0.1353393793106079,-0.8205161094665527,0.1593763828277588,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_v9_support_gated_tight,20.50400376560067,10.045927286148071,1.2601653337478638,False,v9 support candidate mode is diagnostic-only unless a dedicated raw/depth gate allows it,10.745709999999999,v9_mode_block,0.0,0.0,0.0,-1.1129732136277681,0.8745819397993311,0.8516826289429751,-1.416428804397583,-5.642209053039551,0.9883053302764893,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_v9_target_only,21.177252409970592,10.444687366485596,1.3262521028518677,False,v9 target-only mode is reserved for general weak-target scenes,10.56398,v9_target_only_block,0.0,0.0,0.0,-1.7862218579976883,0.7876254180602007,0.8516826289429751,-1.808226466178894,-5.5123066902160645,1.3870654106140137,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_v9_depth_thermal,19.673394325238903,9.273141622543335,1.2604910135269165,False,v9 depth-thermal gate raw score is not high enough,10.85828,v9_depth_thermal_block,0.0,0.0,0.0,-0.28236377326599893,0.9548494983277592,0.9251383885423073,-0.235345721244812,-1.134054183959961,0.21551966667175293,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_v9_target_silhouette,19.661714549613574,9.231467723846436,3.353891611099243,False,v9 silhouette mode is reserved for general target-contamination scenes,10.83998,v9_silhouette_block,0.0,0.0,0.0,-0.2706839976406705,1.0183946488294315,0.9251383885423073,-0.523919939994812,-3.1985526084899902,0.17384576797485352,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_raw_shift_dx2p5_dy1p0_fill,19.50377361612053,9.172445178031921,2.7677905559539795,False,raw improvement -0.1127 is below 0.6000,19.60377361612053,generic_block,-1.0,-1.0,2.0,-0.11274306414762592,0.9933110367892977,1.0,-0.24357593059539795,-0.3812892436981201,0.11482322216033936,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_raw_shift_dx3p5_dy1p0_fill,19.371932890391584,9.05320417881012,2.587575912475586,False,raw improvement 0.0191 is below 0.6000,19.421932890391584,generic_block,0.0,-1.0,1.0,0.01909766158131987,0.9882943143812709,1.0,0.009705305099487305,-0.03510332107543945,-0.004417777061462402,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_raw_shift_dx4p5_dy1p0_fill,19.23262245685635,8.93986451625824,2.654099464416504,False,raw improvement 0.1584 is below 0.6000,19.332622456856352,generic_block,1.0,-1.0,2.0,0.15840809511655252,1.0050167224080269,1.0,0.14940881729125977,-0.17905330657958984,-0.11775743961334229,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_raw_shift_dx2p5_dy2p0_fill,19.50475615295957,9.155364632606506,2.829347848892212,False,raw improvement -0.1137 is below 0.6000,19.55475615295957,generic_block,-1.0,0.0,1.0,-0.1137256009866654,0.9916387959866221,1.0,-0.3370307683944702,-0.20714950561523438,0.09774267673492432,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_raw_shift_dx4p5_dy2p0_fill,19.257316510625568,8.937288165092468,2.67449688911438,False,raw improvement 0.1337 is below 0.6000,19.30731651062557,generic_block,1.0,0.0,1.0,0.13371404134733567,1.0050167224080269,1.0,0.13825762271881104,-0.035103797912597656,-0.12033379077911377,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_raw_shift_dx2p5_dy3p0_fill,19.467199926552308,9.137776255607605,3.0527119636535645,False,raw improvement -0.0762 is below 0.6000,19.56719992655231,generic_block,-1.0,1.0,2.0,-0.07616937457940409,0.9983277591973244,1.0,-0.31387054920196533,-0.04633736610412598,0.08015429973602295,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_raw_shift_dx3p5_dy3p0_fill,19.398669293824437,9.070066332817078,2.804553270339966,False,raw improvement -0.0076 is below 0.6000,19.448669293824437,generic_block,0.0,1.0,1.0,-0.007638741851533126,0.9832775919732442,1.0,-0.04107785224914551,-0.017549514770507812,0.012444376945495605,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_raw_shift_dx4p5_dy3p0_fill,19.271616957109902,8.9547039270401,3.0098140239715576,False,raw improvement 0.1194 is below 0.6000,19.371616957109904,generic_block,1.0,1.0,2.0,0.1194135948630013,0.9899665551839465,1.0,0.11488890647888184,0.1439499855041504,-0.10291802883148193,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_raw_shift_dx3p0_dy2p0_fill,19.520633723110233,9.185524106025696,2.468971014022827,False,raw improvement -0.1296 is below 0.6000,19.54563372311023,generic_block,-0.5,0.0,0.5,-0.12960317113732955,0.9732441471571907,1.0,-0.11416423320770264,-0.08074951171875,0.12790215015411377,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
291_seq577,p29_raw_shift_dx4p0_dy2p0_fill,19.39939394597928,9.06782865524292,2.3454270362854004,False,raw improvement -0.0084 is below 0.6000,19.42439394597928,generic_block,0.5,0.0,0.5,-0.008363394006376978,0.9816053511705686,1.0,0.04844403266906738,-0.035103797912597656,0.01020669937133789,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
