sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
023_seq305,p29_baseline,13.867855569893475,5.6665012538433075,1.407812476158142,True,,13.867855569893475,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
023_seq305,p29_depth_conservative,13.787969908125259,5.515592604875565,9.656195640563965,False,depth/reflection/edge guard candidates are diagnostic-only by default,13.787969908125259,diagnostic_guard_block,0.0,0.0,0.0,0.07988566176821621,0.9832985386221295,0.9074571369551746,0.03147175908088684,0.0,-0.15090864896774292,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
023_seq305,p29_reflection_guard,13.847548054125117,5.515592604875565,9.656195640563965,False,depth/reflection/edge guard candidates are diagnostic-only by default,13.847548054125117,diagnostic_guard_block,0.0,0.0,0.0,0.02030751576835854,0.9832985386221295,0.9074571369551746,0.03147175908088684,0.0,-0.15090864896774292,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
023_seq305,p29_small_target_guard,13.990090616940847,5.773155689239502,1.4861167669296265,False,raw improvement -0.1222 is below 0.6500,14.210090616940848,small_target_guard_block,0.0,0.0,0.0,-0.12223504704737209,1.0083507306889352,1.0,-0.030929923057556152,-0.03510093688964844,0.10665443539619446,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
023_seq305,p29_edge_contamination_guard,13.787969908125259,5.515592604875565,9.656195640563965,False,depth/reflection/edge guard candidates are diagnostic-only by default,13.787969908125259,diagnostic_guard_block,0.0,0.0,0.0,0.07988566176821621,0.9832985386221295,0.9074571369551746,0.03147175908088684,0.0,-0.15090864896774292,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
023_seq305,p29_v9_support_gated,15.075927110621354,6.290710628032684,1.6079497337341309,False,v9 support-gated mode is reserved for reflection/background scenes,10.26608,v9_reflection_block,0.0,0.0,0.0,-1.2080715407278788,0.6450939457202505,0.9074571369551746,-0.08985525369644165,0.0,0.6242093741893768,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
023_seq305,p29_v9_support_gated_tight,15.040418776950732,6.2198576629161835,1.6037331819534302,False,v9 support candidate mode is diagnostic-only unless a dedicated raw/depth gate allows it,10.233690000000001,v9_mode_block,0.0,0.0,0.0,-1.172563207057257,0.6283924843423799,0.8182193761619501,-0.03157886862754822,0.0,0.553356409072876,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
023_seq305,p29_v9_target_only,15.336526729659925,6.496742635965347,1.4782063961029053,False,v9 target-only blocked because baseline thermal target is not weak/small,10.197270000000001,v9_target_only_block,0.0,0.0,0.0,-1.4686711597664495,0.6221294363256785,0.8182193761619501,-0.39282292127609253,-1.1761865615844727,0.8302413821220398,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
023_seq305,p29_v9_depth_thermal,15.054361434486239,6.305651605129242,1.610064148902893,False,v9 depth-thermal mode is reserved for double-edge mismatch scenes,10.25826,v9_depth_thermal_block,0.0,0.0,0.0,-1.186505864592764,0.6430062630480167,0.9074571369551746,-0.10033828020095825,0.0,0.6391503512859344,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
023_seq305,p29_v9_target_silhouette,15.159769268093559,6.381622672080994,2.7706046104431152,False,v9 silhouette lacks thermal/support centroid disagreement,10.233270000000001,v9_silhouette_block,0.0,0.0,0.0,-1.2919136982000836,0.6597077244258872,0.9074571369551746,-0.42310935258865356,-0.41429954767227173,0.7151214182376862,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
023_seq305,p29_raw_shift_dx2p5_dy1p0_fill,13.963223532775043,5.830244958400726,1.5399236679077148,False,raw improvement -0.0954 is below 0.6000,14.063223532775043,generic_block,-1.0,-1.0,2.0,-0.09536796288156779,0.9832985386221295,1.0,-0.05011513829231262,-0.09829998016357422,0.16374370455741882,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
023_seq305,p29_raw_shift_dx3p5_dy1p0_fill,14.1008425918617,5.902090907096863,1.5881757736206055,False,raw improvement -0.2330 is below 0.6000,14.1508425918617,generic_block,0.0,-1.0,1.0,-0.23298702196822418,0.9749478079331941,1.0,-0.1390663981437683,-0.20714950561523438,0.2355896532535553,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
