sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
100_seq382,p29_baseline,12.61447493850533,3.254743367433548,1.743019938468933,True,,12.61447493850533,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
100_seq382,p29_depth_conservative,12.603046229361453,3.2099237143993378,1.8389089107513428,False,depth/reflection/edge guard candidates are diagnostic-only by default,12.603046229361453,diagnostic_guard_block,0.0,0.0,0.0,0.011428709143876503,0.9301659988551803,0.9426895684960201,-0.0325925350189209,0.0,-0.044819653034210205,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_reflection_guard,12.600022416939787,3.2099237143993378,1.8389089107513428,False,depth/reflection/edge guard candidates are diagnostic-only by default,12.600022416939787,diagnostic_guard_block,0.0,0.0,0.0,0.014452521565543108,0.9301659988551803,0.9434436531210725,-0.0325925350189209,0.0,-0.044819653034210205,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_small_target_guard,12.703588647437257,3.342826634645462,1.6707968711853027,False,raw improvement -0.0891 is below 0.6500,12.923588647437258,small_target_guard_block,0.0,0.0,0.0,-0.0891137089319276,1.0440755580995993,1.0,0.014510780572891235,0.0,0.08808326721191406,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_edge_contamination_guard,12.600135713075936,3.2099237143993378,1.8389089107513428,False,depth/reflection/edge guard candidates are diagnostic-only by default,12.600135713075936,diagnostic_guard_block,0.0,0.0,0.0,0.01433922542939392,0.9301659988551803,0.9434436531210725,-0.0325925350189209,0.0,-0.044819653034210205,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_v9_support_gated,19.287568688045702,3.925919771194458,1.9610402584075928,False,v9 reflection gate lacks enough rejected background evidence,18.079790000000003,v9_reflection_block,0.0,0.0,0.0,-6.673093749540373,2.3943903835145965,2.1074151654796816,-0.8003986477851868,-1.990750014781952,0.67117640376091,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_v9_support_gated_tight,15.408227555206969,2.9142221808433533,1.7132412195205688,False,v9 support candidate mode is diagnostic-only unless a dedicated raw/depth gate allows it,13.17866,v9_mode_block,0.0,0.0,0.0,-2.7937526167016387,0.9971379507727532,0.848596564725597,0.37273502349853516,0.9549999237060547,-0.3405211865901947,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_v9_target_only,15.395468671373852,2.974122494459152,1.909248948097229,False,v9 target-only mode is reserved for general weak-target scenes,13.54819,v9_target_only_block,0.0,0.0,0.0,-2.780993732868522,1.0910131654264454,0.8437369082530373,0.06194588541984558,0.0,-0.28062087297439575,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_v9_depth_thermal,19.418393755938258,3.870436131954193,2.25321364402771,False,v9 reflection depth-thermal lacks enough rejected background evidence,18.32819,v9_reflection_depth_block,0.0,0.0,0.0,-6.803918817432928,2.459072696050372,2.107247591118559,-0.8765717148780823,-2.324299991130829,0.6156927645206451,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_v9_target_silhouette,19.95828206380266,4.852700054645538,2.81559157371521,False,v9 silhouette mode is reserved for general target-contamination scenes,10.24219,v9_silhouette_block,0.0,0.0,0.0,-7.34380712529733,0.14481969089868346,0.10724759111855886,-0.6815620064735413,-0.01755005121231079,1.5979566872119904,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx2p5_dy1p0_fill,12.513513314920255,3.144389122724533,1.8224000930786133,False,raw improvement 0.1010 is below 0.6000,12.613513314920255,generic_block,-1.0,-1.0,2.0,0.10096162358507499,1.0898683457355467,1.0035190615835776,0.12899622321128845,0.27034997940063477,-0.11035424470901489,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx3p5_dy1p0_fill,12.414485053163608,3.0609341859817505,2.074526786804199,False,raw improvement 0.2000 is below 0.6000,12.464485053163608,generic_block,0.0,-1.0,1.0,0.19998988534172213,1.088723526044648,0.9977377461248429,0.1752413511276245,0.47749996185302734,-0.19380918145179749,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx4p5_dy1p0_fill,30.757896705159027,24.18537139892578,1.8057743310928345,False,support retain ratio 0.048 is below 0.650,30.85789670515903,support_block,1.0,-1.0,2.0,-18.143421766653695,0.12821980538065256,0.047591118558860494,-76.60466021299362,-265.7008699774742,20.930628031492233,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx2p5_dy2p0_fill,12.33122154490638,3.047949969768524,1.9798792600631714,False,raw improvement 0.2833 is below 0.6000,12.381221544906381,generic_block,-1.0,0.0,1.0,0.2832533935989492,1.0944476244991415,1.0055299539170508,0.12214335799217224,0.18959999084472656,-0.2067933976650238,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx4p5_dy2p0_fill,61.2978247140171,55.81272482872009,1.9938377141952515,False,support retain ratio 0.016 is below 0.650,61.3478247140171,support_block,1.0,0.0,1.0,-48.68334977551177,0.113909559244419,0.016422287390029325,-52.27547425031662,-265.84593027830124,52.557981461286545,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx2p5_dy3p0_fill,12.886138881861196,3.485426217317581,1.7422455549240112,False,raw improvement -0.2717 is below 0.6000,12.986138881861196,generic_block,-1.0,1.0,2.0,-0.2716639433558665,0.9713795077275329,1.0077084206116464,-0.16151699423789978,-0.41429996490478516,0.2306828498840332,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx3p5_dy3p0_fill,12.603482235858548,3.345280200242996,1.846956729888916,False,raw improvement 0.0110 is below 0.6000,12.653482235858549,generic_block,0.0,1.0,1.0,0.010992702646781538,1.0045792787635948,1.0023460410557186,-0.021854788064956665,-0.017549991607666016,0.09053683280944824,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx4p5_dy3p0_fill,115.20908650656743,109.61760115623474,1.86305570602417,False,support retain ratio 0.028 is below 0.650,115.30908650656743,support_block,1.0,1.0,2.0,-102.5946115680621,0.10303377218088151,0.027984918307498954,-107.0002880692482,-265.1946112513542,106.3628577888012,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx3p0_dy2p0_fill,12.502152836048301,3.118548721075058,1.8718405961990356,False,raw improvement 0.1123 is below 0.6000,12.527152836048302,generic_block,-0.5,0.0,0.5,0.11232210245702845,1.0177447052089297,0.9942186845412652,0.10244229435920715,0.47749996185302734,-0.13619464635849,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx4p0_dy2p0_fill,61.576457146619234,56.058414697647095,1.7597383260726929,False,support retain ratio 0.016 is below 0.650,61.60145714661923,support_block,0.5,0.0,0.5,-48.9619822081139,0.113909559244419,0.016422287390029325,-52.466783702373505,-266.28446024656296,52.80367133021355,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx3p5_dy1p5_fill,12.505516304265363,3.072566717863083,2.9027903079986572,False,raw improvement 0.1090 is below 0.6000,12.530516304265364,generic_block,0.0,-0.5,0.5,0.10895863423996666,1.0629650829994275,0.9958106409719313,0.033244192600250244,0.45994997024536133,-0.1821766495704651,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
100_seq382,p29_raw_shift_dx3p5_dy2p5_fill,12.308727743673419,3.049412101507187,2.314908266067505,False,raw improvement 0.3057 is below 0.6000,12.33372774367342,generic_block,0.0,0.5,0.5,0.3057471948319108,1.1568402976531196,0.9980728948470884,0.007284641265869141,0.0,-0.20533126592636108,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
