sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
262_seq548,p29_baseline,17.655578476466964,7.229143261909485,1.3864970207214355,True,,17.655578476466964,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
262_seq548,p29_depth_conservative,17.900261004151936,7.4993956089019775,1.8182586431503296,False,depth/reflection/edge guard candidates are diagnostic-only by default,17.900261004151936,diagnostic_guard_block,0.0,0.0,0.0,-0.24468252768497223,0.8621821164889254,0.9495564445990607,-0.34388160705566406,-0.6319961547851562,0.2702523469924927,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_reflection_guard,17.981846394575975,7.4993956089019775,1.8182586431503296,False,depth/reflection/edge guard candidates are diagnostic-only by default,17.981846394575975,diagnostic_guard_block,0.0,0.0,0.0,-0.3262679181090107,0.8621821164889254,0.9495564445990607,-0.34388160705566406,-0.6319961547851562,0.2702523469924927,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_small_target_guard,17.489596662655988,7.0821579694747925,1.5082125663757324,False,small-target guard is blocked in depth-tearing scenes so local depth correction can be tested,17.709596662655986,small_target_depth_block,0.0,0.0,0.0,0.16598181381097632,1.0656275635767023,1.0,0.21199166774749756,0.16150283813476562,-0.14698529243469238,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_edge_contamination_guard,17.900261004151936,7.4993956089019775,1.8182586431503296,False,depth/reflection/edge guard candidates are diagnostic-only by default,17.900261004151936,diagnostic_guard_block,0.0,0.0,0.0,-0.24468252768497223,0.8621821164889254,0.9495564445990607,-0.34388160705566406,-0.6319961547851562,0.2702523469924927,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_v9_support_gated,18.105284535824655,7.601525664329529,1.1800005435943604,False,v9 gate pixels 22399 exceed 22000,12.719990000000001,v9_gate_block,0.0,0.0,0.0,-0.44970605935769115,1.2042657916324857,0.9495564445990607,1.7052239179611206,2.643803596496582,0.37238240242004395,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_v9_support_gated_tight,17.643540363245613,7.208834290504456,1.0875802040100098,False,v9 support candidate mode is diagnostic-only unless a dedicated raw/depth gate allows it,12.86816,v9_mode_block,0.0,0.0,0.0,0.012038113221350955,1.2756357670221492,0.9001565489650374,2.1432173252105713,3.4583535194396973,-0.020308971405029297,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_v9_target_only,33.789163309828105,22.275449991226196,1.0456020832061768,False,v9 target-only mode is reserved for general weak-target scenes,11.42717,v9_target_only_block,0.0,0.0,0.0,-16.13358483336114,0.7350287120590648,0.9001565489650374,-12.714576125144958,-31.860830307006836,15.046306729316711,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_v9_depth_thermal,17.992939009813437,7.6312495470047,1.1167758703231812,False,v9 depth-thermal mode is reserved for double-edge mismatch scenes,13.052430000000001,v9_depth_thermal_block,0.0,0.0,0.0,-0.3373605333464731,1.3445447087776867,0.9495564445990607,1.679640531539917,1.7836005687713623,0.40210628509521484,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_v9_target_silhouette,33.94798443014918,22.64979588985443,0.754399299621582,False,v9 silhouette mode is reserved for general target-contamination scenes,10.71917,v9_silhouette_block,0.0,0.0,0.0,-16.292405953682213,0.4446267432321575,0.9495564445990607,-13.377047300338745,-31.692662954330444,15.420652627944946,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx2p5_dy1p0_fill,18.135061810340947,7.567404389381409,1.3325998783111572,False,raw improvement -0.4795 is below 0.6000,18.235061810340948,generic_block,-1.0,-1.0,2.0,-0.4794833338739828,0.9876948318293683,1.0,-0.4352761507034302,-0.797001838684082,0.33826112747192383,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx3p5_dy1p0_fill,18.059789636138895,7.571952819824219,1.4562177658081055,False,raw improvement -0.4042 is below 0.6000,18.109789636138895,generic_block,0.0,-1.0,1.0,-0.4042111596719309,0.9729286300246104,1.0,-0.34794580936431885,-0.7534613609313965,0.3428095579147339,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx4p5_dy1p0_fill,17.90776477882944,7.325018286705017,1.4898066520690918,False,raw improvement -0.2522 is below 0.6000,18.00776477882944,generic_block,1.0,-1.0,2.0,-0.25218630236247463,1.0139458572600493,1.0,-0.0811387300491333,-0.820183515548706,0.09587502479553223,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx2p5_dy2p0_fill,18.0901287941271,7.517674922943115,1.2163476943969727,False,raw improvement -0.4346 is below 0.6000,18.1401287941271,generic_block,-1.0,0.0,1.0,-0.4345503176601362,0.9680065627563577,1.0,-0.6108530759811401,-1.3552532196044922,0.28853166103363037,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx4p5_dy2p0_fill,17.447514161196032,7.087722301483154,1.4031388759613037,False,raw improvement 0.2081 is below 0.6000,17.497514161196033,generic_block,1.0,0.0,1.0,0.2080643152709314,1.0205086136177195,1.0,0.22110521793365479,0.07759976387023926,-0.14142096042633057,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx2p5_dy3p0_fill,17.796738446843413,7.3434975147247314,1.394782304763794,False,raw improvement -0.1412 is below 0.6000,17.896738446843415,generic_block,-1.0,1.0,2.0,-0.14115997037644945,0.9319114027891715,1.0,-0.7502999305725098,-1.846801519393921,0.11435425281524658,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx3p5_dy3p0_fill,17.699822899526296,7.285859823226929,1.2578531503677368,False,raw improvement -0.0442 is below 0.6000,17.749822899526297,generic_block,0.0,1.0,1.0,-0.044244423059332405,0.9294503691550451,1.0,-0.5713605880737305,-1.5013113021850586,0.05671656131744385,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx4p5_dy3p0_fill,17.678971939363212,7.269412398338318,1.3198250532150269,False,raw improvement -0.0234 is below 0.6000,17.778971939363213,generic_block,1.0,1.0,2.0,-0.023393462896247996,0.9647251845775225,1.0,-0.4355480670928955,-1.3798465728759766,0.04026913642883301,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx3p0_dy2p0_fill,17.7447269489662,7.273106098175049,1.3685407638549805,False,raw improvement -0.0891 is below 0.6000,17.7697269489662,generic_block,-0.5,0.0,0.5,-0.08914847249923596,1.0114848236259228,1.0,-0.10571277141571045,-0.19310283660888672,0.043962836265563965,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx4p0_dy2p0_fill,17.839996655406054,7.2987436056137085,1.3173388242721558,False,raw improvement -0.1844 is below 0.6000,17.864996655406053,generic_block,0.5,0.0,0.5,-0.18441817893909018,1.0352748154224773,1.0,-0.019173264503479004,-9.5367431640625e-07,0.06960034370422363,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx3p5_dy1p5_fill,18.036943704799267,7.492454171180725,1.3914462327957153,False,raw improvement -0.3814 is below 0.6000,18.061943704799265,generic_block,0.0,-0.5,0.5,-0.381365228332303,1.0,1.0,-0.4536747932434082,-0.839146614074707,0.26331090927124023,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
262_seq548,p29_raw_shift_dx3p5_dy2p5_fill,17.825040206702084,7.361957550048828,1.3927059173583984,False,raw improvement -0.1695 is below 0.6000,17.850040206702083,generic_block,0.0,0.5,0.5,-0.16946173023512046,0.9893355209187858,1.0,-0.5716246366500854,-1.2000699043273926,0.13281428813934326,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
